County,Year,Population,Index_Count,Index_Rate,Violent_Count,Violent_Rate,Property_Count,Property_Rate,Firearm_Count,Firearm_Rate
Albany,2015,308613,8224,2664.8,1005,325.7,7219,2339.2,111,36.0
Albany,2014,308166,9157,2971.5,995,322.9,8162,2648.6,146,47.4
Albany,2013,306300,9455,3086.8,1002,327.1,8453,2759.7,150,49.0
Albany,2012,305204,9971,3267.0,1012,331.6,8959,2935.4,137,44.9
Albany,2011,305571,10725,3509.8,1163,380.6,9562,3129.2,196,64.1
Albany,2010,295267,11036,3737.6,1182,400.3,9854,3337.3,154,52.2
Albany,2009,298400,10613,3556.6,1289,432.0,9324,3124.7,191,64.0
Albany,2008,299789,10750,3585.9,1356,452.3,9394,3133.5,238,79.4
Albany,2007,297154,10584,3561.8,1468,494.0,9116,3067.8,208,70.0
Albany,2006,298210,11935,4002.2,1545,518.1,10390,3484.1,200,67.1
Albany,2005,298859,12119,4055.1,1615,540.4,10504,3514.7,260,87.0
Albany,2004,298419,12710,4259.1,1431,479.5,11279,3779.6,194,65.0
Albany,2003,296677,11977,4037.1,1402,472.6,10575,3564.5,183,61.7
Albany,2002,297376,12784,4298.9,1706,573.7,11078,3725.3,224,75.3
Albany,2001,295107,13733,4653.6,1649,558.8,12084,4094.8,252,85.4
Albany,2000,304521,14096,4628.9,1353,444.3,12743,4184.6,153,50.2
Albany,1999,292929,14145,4828.8,1133,386.8,13012,4442.0,113,38.6
Albany,1998,294930,13733,4656.4,1310,444.2,12423,4212.2,108,36.6
Albany,1997,290760,14542,5001.4,1450,498.7,13092,4502.7,149,51.2
Albany,1996,291536,13676,4691.0,1408,483.0,12268,4208.1,117,40.1
Albany,1995,290756,16699,5743.3,1606,552.4,15093,5191.0,157,54.0
Albany,1994,293843,16724,5691.5,1771,602.7,14953,5088.8,162,55.1
Albany,1993,294302,15139,5144.0,1669,567.1,13470,4576.9,104,35.3
Albany,1992,295018,16249,5507.8,1588,538.3,14661,4969.5,116,39.3
Albany,1991,294030,15464,5259.3,1674,569.3,13790,4690.0,120,40.8
Albany,1990,292594,14418,4927.6,1524,520.9,12894,4406.8,122,41.7
Allegany,2015,47336,577,1218.9,57,120.4,520,1098.5,1,2.1
Allegany,2014,47972,614,1279.9,68,141.7,546,1138.2,12,25.0
Allegany,2013,48220,796,1650.8,54,112.0,742,1538.8,2,4.1
Allegany,2012,49041,856,1745.5,65,132.5,791,1612.9,4,8.2
Allegany,2011,49166,895,1820.4,64,130.2,831,1690.2,4,8.1
Allegany,2010,48531,841,1732.9,89,183.4,752,1549.5,10,20.6
Allegany,2009,49605,776,1564.4,129,260.1,647,1304.3,5,10.1
Allegany,2008,49594,651,1312.7,91,183.5,560,1129.2,2,4.0
Allegany,2007,50178,710,1415.0,86,171.4,624,1243.6,6,12.0
Allegany,2006,50737,839,1653.6,119,234.5,720,1419.1,6,11.8
Allegany,2005,50647,1069,2110.7,134,264.6,935,1846.1,4,7.9
Allegany,2004,50659,943,1861.5,97,191.5,846,1670.0,4,7.9
Allegany,2003,50266,846,1683.0,100,198.9,746,1484.1,3,6.0
Allegany,2002,50404,862,1710.2,116,230.1,746,1480.0,8,15.9
Allegany,2001,50019,900,1799.3,143,285.9,757,1513.4,3,6.0
Allegany,2000,52720,964,1828.5,143,271.2,821,1557.3,4,7.6
Allegany,1999,51057,759,1486.6,94,184.1,665,1302.5,11,21.5
Allegany,1998,51741,891,1722.0,69,133.4,822,1588.7,10,19.3
Allegany,1997,51151,943,1843.6,84,164.2,859,1679.3,1,2.0
Allegany,1996,51291,1096,2136.8,93,181.3,1003,1955.5,3,5.8
Allegany,1995,51158,1247,2437.5,160,312.8,1087,2124.8,12,23.5
Allegany,1994,51575,1235,2394.6,129,250.1,1106,2144.4,2,3.9
Allegany,1993,51659,1265,2448.8,131,253.6,1134,2195.2,4,7.7
Allegany,1992,50820,1378,2711.5,161,316.8,1217,2394.7,10,19.7
Allegany,1991,50654,1417,2797.4,134,264.5,1283,2532.9,4,7.9
Allegany,1990,50470,1280,2536.2,146,289.3,1134,2246.9,1,2.0
Bronx,2001,1315775,46367,3523.9,14793,1124.3,31574,2399.7,2057,156.3
Bronx,2000,1270428,49537,3899.2,16482,1297.4,33055,2601.9,2282,179.6
Bronx,1999,1218399,49928,4097.8,16820,1380.5,33108,2717.3,2301,188.9
Bronx,1998,1206670,52464,4347.8,18391,1524.1,34073,2823.7,2623,217.4
Bronx,1997,1200558,57626,4799.9,19592,1631.9,38034,3168.0,3241,270.0
Bronx,1996,1203693,63772,5298.0,20615,1712.6,43157,3585.4,4536,376.8
Bronx,1995,1200406,73397,6114.3,24660,2054.3,48737,4060.0,5414,451.0
Bronx,1994,1203141,84330,7009.2,27863,2315.9,56467,4693.3,7498,623.2
Bronx,1993,1204950,91927,7629.1,31235,2592.2,60692,5036.9,9954,826.1
Bronx,1992,1209516,92551,7651.9,31050,2567.1,61501,5084.8,9898,818.3
Bronx,1991,1205404,100071,8301.9,33515,2780.4,66556,5521.5,10927,906.5
Bronx,1990,1200900,104729,8720.9,33635,2800.8,71094,5920.1,10869,905.1
Broome,2015,196201,6445,3284.9,622,317.0,5823,2967.9,71,36.2
Broome,2014,197126,6318,3205.1,496,251.6,5822,2953.4,72,36.5
Broome,2013,197527,6706,3395.0,512,259.2,6194,3135.8,53,26.8
Broome,2012,200105,6897,3446.7,604,301.8,6293,3144.8,58,29.0
Broome,2011,201502,6643,3296.7,521,258.6,6122,3038.2,46,22.8
Broome,2010,191892,6207,3234.6,499,260.0,5708,2974.6,64,33.4
Broome,2009,194381,6171,3174.7,458,235.6,5713,2939.1,56,28.8
Broome,2008,195377,6863,3512.7,555,284.1,6308,3228.6,43,22.0
Broome,2007,195161,6023,3086.2,459,235.2,5564,2851.0,33,16.9
Broome,2006,197474,6625,3354.9,504,255.2,6121,3099.6,39,19.7
Broome,2005,197979,6129,3095.8,409,206.6,5720,2889.2,31,15.7
Broome,2004,199744,5909,2958.3,328,164.2,5581,2794.1,28,14.0
Broome,2003,200665,6062,3021.0,407,202.8,5655,2818.1,36,17.9
Broome,2002,202449,6288,3106.0,468,231.2,5820,2874.8,46,22.7
Broome,2001,200905,5830,2901.9,443,220.5,5387,2681.4,47,23.4
Broome,2000,203614,6043,2967.9,420,206.3,5623,2761.6,45,22.1
Broome,1999,196775,6049,3074.1,386,196.2,5663,2877.9,34,17.3
Broome,1998,199151,6548,3288.0,386,193.8,6162,3094.1,25,12.6
Broome,1997,208158,7023,3373.9,383,184.0,6640,3189.9,32,15.4
Broome,1996,208713,7483,3585.3,424,203.1,7059,3382.2,33,15.8
Broome,1995,208154,7010,3367.7,420,201.8,6590,3165.9,31,14.9
Broome,1994,213168,7709,3616.4,437,205.0,7272,3411.4,42,19.7
Broome,1993,213500,7626,3571.9,389,182.2,7237,3389.7,31,14.5
Broome,1992,213668,6939,3247.6,365,170.8,6574,3076.7,32,15.0
Broome,1991,212952,7447,3497.0,339,159.2,7108,3337.8,18,8.5
Broome,1990,212160,7480,3525.6,306,144.2,7174,3381.4,13,6.1
Cattaraugus,2015,76211,1269,1665.1,124,162.7,1145,1502.4,6,7.9
Cattaraugus,2014,76828,1442,1876.9,133,173.1,1309,1703.8,14,18.2
Cattaraugus,2013,77430,1764,2278.2,115,148.5,1649,2129.7,20,25.8
Cattaraugus,2012,78364,2079,2653.0,149,190.1,1930,2462.9,11,14.0
Cattaraugus,2011,78771,1925,2443.8,162,205.7,1763,2238.1,12,15.2
Cattaraugus,2010,76602,2018,2634.4,181,236.3,1837,2398.1,10,13.1
Cattaraugus,2009,77397,1855,2396.7,184,237.7,1671,2159.0,14,18.1
Cattaraugus,2008,77775,1930,2481.5,215,276.4,1715,2205.1,16,20.6
Cattaraugus,2007,79103,2114,2672.5,149,188.4,1965,2484.1,25,31.6
Cattaraugus,2006,80814,2239,2770.6,165,204.2,2074,2566.4,17,21.0
Cattaraugus,2005,83298,2394,2874.0,200,240.1,2194,2633.9,22,26.4
Cattaraugus,2004,83515,2482,2971.9,211,252.6,2271,2719.3,16,19.2
Cattaraugus,2003,83411,2326,2788.6,206,247.0,2120,2541.6,19,22.8
Cattaraugus,2002,84756,2102,2480.1,215,253.7,1887,2226.4,13,15.3
Cattaraugus,2001,84109,1897,2255.4,190,225.9,1707,2029.5,7,8.3
Cattaraugus,2000,88097,1881,2135.1,194,220.2,1687,1914.9,21,23.8
Cattaraugus,1999,85186,1716,2014.4,176,206.6,1540,1807.8,6,7.0
Cattaraugus,1998,85426,2096,2453.6,154,180.3,1942,2273.3,3,3.5
Cattaraugus,1997,85411,2300,2692.9,231,270.5,2069,2422.4,5,5.9
Cattaraugus,1996,85642,2381,2780.2,251,293.1,2130,2487.1,18,21.0
Cattaraugus,1995,85416,2677,3134.1,279,326.6,2398,2807.4,14,16.4
Cattaraugus,1994,85932,2621,3050.1,279,324.7,2342,2725.4,6,7.0
Cattaraugus,1993,86069,2694,3130.0,291,338.1,2403,2791.9,13,15.1
Cattaraugus,1992,84825,2584,3046.3,322,379.6,2262,2666.7,5,5.9
Cattaraugus,1991,84545,2639,3121.4,273,322.9,2366,2798.5,5,5.9
Cattaraugus,1990,84234,2578,3060.5,171,203.0,2407,2857.5,5,5.9
Cayuga,2015,78420,1553,1980.4,196,249.9,1357,1730.4,8,10.2
Cayuga,2014,79512,1560,1962.0,138,173.6,1422,1788.4,14,17.6
Cayuga,2013,79520,1516,1906.4,128,161.0,1388,1745.5,12,15.1
Cayuga,2012,80168,1808,2255.3,141,175.9,1667,2079.4,8,10.0
Cayuga,2011,80386,1717,2135.9,182,226.4,1535,1909.5,15,18.7
Cayuga,2010,78400,1765,2251.3,158,201.5,1607,2049.7,17,21.7
Cayuga,2009,79569,1660,2086.2,186,233.8,1474,1852.5,20,25.1
Cayuga,2008,79812,1853,2321.7,147,184.2,1706,2137.5,7,8.8
Cayuga,2007,80918,1846,2281.3,171,211.3,1675,2070.0,16,19.8
Cayuga,2006,81672,1960,2399.8,176,215.5,1784,2184.3,18,22.0
Cayuga,2005,82033,1848,2252.8,138,168.2,1710,2084.5,5,6.1
Cayuga,2004,81883,1770,2161.6,131,160.0,1639,2001.6,10,12.2
Cayuga,2003,81701,1813,2219.1,186,227.7,1627,1991.4,17,20.8
Cayuga,2002,82745,1844,2228.5,165,199.4,1679,2029.1,6,7.3
Cayuga,2001,82114,1906,2321.2,177,215.6,1729,2105.6,6,7.3
Cayuga,2000,85205,1899,2228.7,175,205.4,1724,2023.4,4,4.7
Cayuga,1999,81359,1996,2453.3,179,220.0,1817,2233.3,3,3.7
Cayuga,1998,82487,2032,2463.4,178,215.8,1854,2247.6,11,13.3
Cayuga,1997,82961,2137,2575.9,168,202.5,1969,2373.4,12,14.5
Cayuga,1996,83182,2252,2707.3,163,196.0,2089,2511.4,8,9.6
Cayuga,1995,82961,2457,2961.6,233,280.9,2224,2680.8,9,10.8
Cayuga,1994,94356,2098,2223.5,186,197.1,1912,2026.4,10,10.6
Cayuga,1993,83056,2203,2652.4,205,246.8,1998,2405.6,19,22.9
Cayuga,1992,82897,2356,2842.1,210,253.3,2146,2588.8,9,10.9
Cayuga,1991,82620,2554,3091.3,216,261.4,2338,2829.8,13,15.7
Cayuga,1990,82313,2331,2831.9,196,238.1,2135,2593.8,13,15.8
Chautauqua,2015,131108,3298,2515.5,353,269.2,2945,2246.2,40,30.5
Chautauqua,2014,132852,3532,2658.6,296,222.8,3236,2435.8,49,36.9
Chautauqua,2013,133288,3637,2728.7,274,205.6,3363,2523.1,40,30.0
Chautauqua,2012,135093,3847,2847.7,308,228.0,3539,2619.7,37,27.4
Chautauqua,2011,135511,3686,2720.1,302,222.9,3384,2497.2,28,20.7
Chautauqua,2010,131411,3865,2941.2,312,237.4,3553,2703.7,41,31.2
Chautauqua,2009,133112,3597,2702.2,256,192.3,3341,2509.9,23,17.3
Chautauqua,2008,133217,3734,2802.9,320,240.2,3414,2562.7,35,26.3
Chautauqua,2007,134387,3805,2831.4,341,253.7,3464,2577.6,38,28.3
Chautauqua,2006,136774,3652,2670.1,330,241.3,3322,2428.8,36,26.3
Chautauqua,2005,137464,4003,2912.0,390,283.7,3613,2628.3,33,24.0
Chautauqua,2004,137910,3804,2758.3,347,251.6,3457,2506.7,32,23.2
Chautauqua,2003,138567,3966,2862.2,347,250.4,3619,2611.7,52,37.5
Chautauqua,2002,141084,3575,2534.0,339,240.3,3236,2293.7,23,16.3
Chautauqua,2001,140007,3631,2593.4,350,250.0,3281,2343.5,23,16.4
Chautauqua,2000,143321,3946,2753.3,287,200.2,3659,2553.0,18,12.6
Chautauqua,1999,138265,3797,2746.2,311,224.9,3486,2521.2,32,23.1
Chautauqua,1998,140309,4428,3155.9,390,278.0,4038,2877.9,52,37.1
Chautauqua,1997,141908,4669,3290.2,398,280.5,4271,3009.7,43,30.3
Chautauqua,1996,142287,5151,3620.1,341,239.7,4810,3380.5,23,16.2
Chautauqua,1995,141908,5425,3822.9,399,281.2,5026,3541.7,24,16.9
Chautauqua,1994,142115,5251,3694.9,450,316.6,4801,3378.3,26,18.3
Chautauqua,1993,142339,4970,3491.7,395,277.5,4575,3214.2,24,16.9
Chautauqua,1992,142900,5317,3720.8,296,207.1,5021,3513.6,19,13.3
Chautauqua,1991,142423,5472,3842.1,227,159.4,5245,3682.7,21,14.7
Chautauqua,1990,141895,5713,4026.2,229,161.4,5484,3864.8,19,13.4
Chemung,2015,87307,1903,2179.7,159,182.1,1744,1997.5,21,24.1
Chemung,2014,88535,2136,2412.6,151,170.6,1985,2242.1,29,32.8
Chemung,2013,89040,2201,2471.9,151,169.6,2050,2302.3,18,20.2
Chemung,2012,89320,2434,2725.0,222,248.5,2212,2476.5,32,35.8
Chemung,2011,89229,2278,2553.0,177,198.4,2101,2354.6,9,10.1
Chemung,2010,87073,2080,2388.8,203,233.1,1877,2155.7,32,36.8
Chemung,2009,87431,2126,2431.6,161,184.1,1965,2247.5,22,25.2
Chemung,2008,87619,2337,2667.2,204,232.8,2133,2434.4,23,26.3
Chemung,2007,88057,2606,2959.4,224,254.4,2382,2705.1,28,31.8
Chemung,2006,89752,2580,2874.6,193,215.0,2387,2659.6,25,27.9
Chemung,2005,90113,2813,3121.6,211,234.2,2602,2887.5,19,21.1
Chemung,2004,90587,3070,3389.0,253,279.3,2817,3109.7,27,29.8
Chemung,2003,90768,2916,3212.6,277,305.2,2639,2907.4,31,34.2
Chemung,2002,91939,3035,3301.1,308,335.0,2727,2966.1,39,42.4
Chemung,2001,91238,2814,3084.2,251,275.1,2563,2809.1,28,30.7
Chemung,2000,95670,2861,2990.5,271,283.3,2590,2707.2,24,25.1
Chemung,1999,92129,2926,3176.0,275,298.5,2651,2877.5,28,30.4
Chemung,1998,93283,3064,3284.6,258,276.6,2806,3008.1,20,21.4
Chemung,1997,94352,3320,3518.7,258,273.4,3062,3245.3,21,22.3
Chemung,1996,94605,3610,3815.9,273,288.6,3337,3527.3,20,21.1
Chemung,1995,94353,3545,3757.2,217,230.0,3328,3527.2,23,24.4
Chemung,1994,95512,3908,4091.6,260,272.2,3648,3819.4,11,11.5
Chemung,1993,95663,3737,3906.4,238,248.8,3499,3657.6,15,15.7
Chemung,1992,95869,4055,4229.7,298,310.8,3757,3918.9,16,16.7
Chemung,1991,95549,4190,4385.2,256,267.9,3934,4117.3,5,5.2
Chemung,1990,95195,3816,4008.6,284,298.3,3532,3710.3,14,14.7
Chenango,2015,49105,849,1728.9,101,205.7,748,1523.3,6,12.2
Chenango,2014,49375,909,1841.0,50,101.3,859,1739.7,8,16.2
Chenango,2013,49857,927,1859.3,48,96.3,879,1763.0,4,8.0
Chenango,2012,50389,1024,2032.2,58,115.1,966,1917.1,10,19.8
Chenango,2011,50704,1072,2114.2,57,112.4,1015,2001.8,7,13.8
Chenango,2010,49978,983,1966.9,54,108.0,929,1858.8,8,16.0
Chenango,2009,50830,997,1961.4,53,104.3,944,1857.2,7,13.8
Chenango,2008,51170,934,1825.3,41,80.1,893,1745.2,4,7.8
Chenango,2007,51696,970,1876.4,47,90.9,923,1785.4,4,7.7
Chenango,2006,51894,1108,2135.1,96,185.0,1012,1950.1,3,5.8
Chenango,2005,51935,1103,2123.8,104,200.3,999,1923.6,2,3.9
Chenango,2004,51759,1096,2117.5,119,229.9,977,1887.6,2,3.9
Chenango,2003,51411,1228,2388.6,112,217.9,1116,2170.7,0,0.0
Chenango,2002,51891,1283,2472.5,117,225.5,1166,2247.0,11,21.2
Chenango,2001,51496,1235,2398.2,130,252.4,1105,2145.8,5,9.7
Chenango,2000,52877,1173,2218.4,103,194.8,1070,2023.6,3,5.7
Chenango,1999,51112,1162,2273.4,153,299.3,1009,1974.1,3,5.9
Chenango,1998,52468,1079,2056.5,136,259.2,943,1797.3,2,3.8
Chenango,1997,52239,1362,2607.2,131,250.8,1231,2356.5,4,7.7
Chenango,1996,52382,1418,2707.0,161,307.4,1257,2399.7,3,5.7
Chenango,1995,52245,1405,2689.3,169,323.5,1236,2365.8,5,9.6
Chenango,1994,52369,1356,2589.3,196,374.3,1160,2215.1,1,1.9
Chenango,1993,52454,1175,2240.1,140,266.9,1035,1973.2,2,3.8
Chenango,1992,52128,1315,2522.6,125,239.8,1190,2282.8,6,11.5
Chenango,1991,51957,1243,2392.4,97,186.7,1146,2205.7,8,15.4
Chenango,1990,51768,1178,2275.5,78,150.7,1100,2124.9,1,1.9
Clinton,2015,81364,1248,1533.8,115,141.3,1133,1392.5,6,7.4
Clinton,2014,81604,1307,1601.6,68,83.3,1239,1518.3,5,6.1
Clinton,2013,81595,1665,2040.6,111,136.0,1554,1904.5,4,4.9
Clinton,2012,82387,1685,2045.2,90,109.2,1595,1936.0,2,2.4
Clinton,2011,82497,1690,2048.6,74,89.7,1616,1958.9,2,2.4
Clinton,2010,80874,1830,2262.8,87,107.6,1743,2155.2,9,11.1
Clinton,2009,82153,1698,2066.9,133,161.9,1565,1905.0,4,4.9
Clinton,2008,82475,1819,2205.5,142,172.2,1677,2033.3,3,3.6
Clinton,2007,82260,2015,2449.6,221,268.7,1794,2180.9,4,4.9
Clinton,2006,82267,1805,2194.1,128,155.6,1677,2038.5,7,8.5
Clinton,2005,81992,2011,2452.7,173,211.0,1838,2241.7,7,8.5
Clinton,2004,81523,1588,1947.9,187,229.4,1401,1718.5,4,4.9
Clinton,2003,81207,1599,1969.0,167,205.6,1432,1763.4,5,6.2
Clinton,2002,80656,1552,1924.2,231,286.4,1321,1637.8,6,7.4
Clinton,2001,80041,1451,1812.8,202,252.4,1249,1560.5,2,2.5
Clinton,2000,83139,1415,1702.0,239,287.5,1176,1414.5,2,2.4
Clinton,1999,80064,1442,1801.1,214,267.3,1228,1533.8,0,0.0
Clinton,1998,80828,1373,1698.7,249,308.1,1124,1390.6,3,3.7
Clinton,1997,86819,1916,2206.9,354,407.7,1562,1799.1,6,6.9
Clinton,1996,87051,1985,2280.3,357,410.1,1628,1870.2,2,2.3
Clinton,1995,86818,1873,2157.4,290,334.0,1583,1823.4,4,4.6
Clinton,1994,86314,1931,2237.2,224,259.5,1707,1977.7,4,4.6
Clinton,1993,86450,1902,2200.1,181,209.4,1721,1990.7,3,3.5
Clinton,1992,86579,2069,2389.7,210,242.6,1859,2147.2,6,6.9
Clinton,1991,86288,2516,2915.8,269,311.7,2247,2604.1,3,3.5
Clinton,1990,85969,2221,2583.5,242,281.5,1979,2302.0,9,10.5
Columbia,2015,61779,888,1437.4,101,163.5,787,1273.9,4,6.5
Columbia,2014,62148,926,1490.0,47,75.6,879,1414.4,4,6.4
Columbia,2013,62398,1125,1802.9,76,121.8,1049,1681.1,9,14.4
Columbia,2012,62888,1426,2267.5,101,160.6,1325,2106.9,12,19.1
Columbia,2011,63380,1234,1947.0,96,151.5,1138,1795.5,21,33.1
Columbia,2010,60786,1213,1995.5,94,154.6,1119,1840.9,10,16.5
Columbia,2009,61871,1180,1907.2,113,182.6,1067,1724.6,17,27.5
Columbia,2008,62256,1336,2146.0,137,220.1,1199,1925.9,15,24.1
Columbia,2007,62763,1362,2170.1,149,237.4,1213,1932.7,17,27.1
Columbia,2006,63792,1323,2073.9,125,195.9,1198,1878.0,9,14.1
Columbia,2005,63759,1098,1722.1,89,139.6,1009,1582.5,7,11.0
Columbia,2004,63527,1082,1703.2,74,116.5,1008,1586.7,4,6.3
Columbia,2003,63640,887,1393.8,64,100.6,823,1293.2,4,6.3
Columbia,2002,63696,1073,1684.6,114,179.0,959,1505.6,18,28.3
Columbia,2001,63210,1074,1699.1,116,183.5,958,1515.6,14,22.1
Columbia,2000,65702,1128,1716.8,146,222.2,982,1494.6,10,15.2
Columbia,1999,63295,1362,2151.8,200,316.0,1162,1835.8,18,28.4
Columbia,1998,64217,1502,2338.9,247,384.6,1255,1954.3,10,15.6
Columbia,1997,63282,1734,2740.1,302,477.2,1432,2262.9,19,30.0
Columbia,1996,63454,1711,2696.4,231,364.0,1480,2332.4,10,15.8
Columbia,1995,63286,1756,2774.7,322,508.8,1434,2265.9,11,17.4
Columbia,1994,63206,1690,2673.8,241,381.3,1449,2292.5,10,15.8
Columbia,1993,63307,1759,2778.5,274,432.8,1485,2345.7,13,20.5
Columbia,1992,63424,1875,2956.3,269,424.1,1606,2532.2,12,18.9
Columbia,1991,63215,2323,3674.8,363,574.2,1960,3100.5,13,20.6
Columbia,1990,62982,1954,3102.5,253,401.7,1701,2700.8,3,4.8
Cortland,2015,48870,557,1139.8,46,94.1,511,1045.6,3,6.1
Cortland,2014,48983,1081,2206.9,49,100.0,1032,2106.9,4,8.2
Cortland,2013,49599,1064,2145.2,51,102.8,1013,2042.4,4,8.1
Cortland,2012,49629,1105,2226.5,64,129.0,1041,2097.6,6,12.1
Cortland,2011,49558,1104,2227.7,74,149.3,1030,2078.4,4,8.1
Cortland,2010,47401,1066,2248.9,65,137.1,1001,2111.8,6,12.7
Cortland,2009,48257,1084,2246.3,106,219.7,978,2026.6,6,12.4
Cortland,2008,48328,1106,2288.5,112,231.7,994,2056.8,4,8.3
Cortland,2007,48336,1285,2658.5,116,240.0,1169,2418.5,14,29.0
Cortland,2006,48752,1169,2397.9,112,229.7,1057,2168.1,4,8.2
Cortland,2005,49076,1396,2844.6,130,264.9,1266,2579.7,3,6.1
Cortland,2004,48785,1374,2816.4,107,219.3,1267,2597.1,6,12.3
Cortland,2003,48897,1366,2793.6,95,194.3,1271,2599.3,6,12.3
Cortland,2002,49062,1513,3083.9,93,189.6,1420,2894.3,4,8.2
Cortland,2001,48688,1587,3259.5,101,207.4,1486,3052.1,3,6.2
Cortland,2000,50063,1633,3261.9,105,209.7,1528,3052.2,1,2.0
Cortland,1999,48089,1692,3518.5,86,178.8,1606,3339.6,2,4.2
Cortland,1998,48947,1865,3810.2,125,255.4,1740,3554.9,2,4.1
Cortland,1997,49278,2020,4099.2,105,213.1,1915,3886.1,2,4.1
Cortland,1996,49410,2242,4537.5,128,259.1,2114,4278.5,10,20.2
Cortland,1995,49280,2101,4263.4,88,178.6,2013,4084.8,3,6.1
Cortland,1994,49608,2039,4110.2,99,199.6,1940,3910.7,4,8.1
Cortland,1993,49686,2093,4212.5,102,205.3,1991,4007.2,4,8.1
Cortland,1992,49310,2108,4275.0,110,223.1,1998,4051.9,5,10.1
Cortland,1991,49146,2193,4462.2,83,168.9,2110,4293.3,1,2.0
Cortland,1990,48963,2123,4335.9,96,196.1,2027,4139.9,2,4.1
Delaware,2015,45371,734,1617.8,78,171.9,656,1445.9,8,17.6
Delaware,2014,45709,768,1680.2,58,126.9,710,1553.3,11,24.1
Delaware,2013,46322,805,1737.8,56,120.9,749,1616.9,13,28.1
Delaware,2012,46974,763,1624.3,63,134.1,700,1490.2,8,17.0
Delaware,2011,47349,813,1717.0,76,160.5,737,1556.5,10,21.1
Delaware,2010,43997,765,1738.8,62,140.9,703,1597.8,10,22.7
Delaware,2009,45075,754,1672.8,69,153.1,685,1519.7,7,15.5
Delaware,2008,45266,738,1630.4,74,163.5,664,1466.9,10,22.1
Delaware,2007,45894,848,1847.7,91,198.3,757,1649.5,8,17.4
Delaware,2006,46826,805,1719.1,78,166.6,727,1552.6,3,6.4
Delaware,2005,47396,747,1576.1,82,173.0,665,1403.1,12,25.3
Delaware,2004,47317,844,1783.7,88,186.0,756,1597.7,4,8.5
Delaware,2003,47382,937,1977.5,111,234.3,826,1743.3,9,19.0
Delaware,2002,48513,936,1929.4,135,278.3,801,1651.1,7,14.4
Delaware,2001,48143,812,1686.6,113,234.7,699,1451.9,15,31.2
Delaware,2000,48349,701,1449.9,104,215.1,597,1234.8,3,6.2
Delaware,1999,46140,832,1803.2,102,221.1,730,1582.1,7,15.2
Delaware,1998,46653,798,1710.5,99,212.2,699,1498.3,6,12.9
Delaware,1997,47642,969,2033.9,104,218.3,865,1815.6,3,6.3
Delaware,1996,47772,1121,2346.6,87,182.1,1034,2164.4,6,12.6
Delaware,1995,47647,1153,2419.9,92,193.1,1061,2226.8,2,4.2
Delaware,1994,47664,1184,2484.1,76,159.4,1108,2324.6,5,10.5
Delaware,1993,47743,1150,2408.7,88,184.3,1062,2224.4,7,14.7
Delaware,1992,47555,1076,2262.6,85,178.7,991,2083.9,10,21.0
Delaware,1991,47398,1202,2536.0,75,158.2,1127,2377.7,1,2.1
Delaware,1990,47225,1092,2312.3,73,154.6,1019,2157.8,3,6.4
Dutchess,2015,295721,4507,1524.1,554,187.3,3953,1336.7,70,23.7
Dutchess,2014,297173,4763,1602.8,561,188.8,4202,1414.0,106,35.7
Dutchess,2013,297521,5109,1717.2,583,196.0,4526,1521.2,112,37.6
Dutchess,2012,299607,5900,1969.2,678,226.3,5222,1742.9,105,35.0
Dutchess,2011,298825,5677,1899.8,625,209.2,5052,1690.6,91,30.5
Dutchess,2010,291541,5937,2036.4,724,248.3,5213,1788.1,118,40.5
Dutchess,2009,294145,6095,2072.1,909,309.0,5186,1763.1,120,40.8
Dutchess,2008,294181,6537,2222.1,892,303.2,5645,1918.9,201,68.3
Dutchess,2007,296416,6421,2166.2,895,301.9,5526,1864.3,167,56.3
Dutchess,2006,295638,5973,2020.4,854,288.9,5119,1731.5,168,56.8
Dutchess,2005,293815,6023,2049.9,826,281.1,5197,1768.8,99,33.7
Dutchess,2004,291445,5310,1822.0,747,256.3,4563,1565.6,92,31.6
Dutchess,2003,288241,6225,2159.7,786,272.7,5439,1887.0,94,32.6
Dutchess,2002,282823,5968,2110.2,696,246.1,5272,1864.1,116,41.0
Dutchess,2001,280666,6118,2179.8,627,223.4,5491,1956.4,72,25.7
Dutchess,2000,279733,6346,2268.6,609,217.7,5737,2050.9,77,27.5
Dutchess,1999,265628,6618,2491.5,603,227.0,6015,2264.4,93,35.0
Dutchess,1998,265243,6635,2501.5,680,256.4,5955,2245.1,85,32.0
Dutchess,1997,260996,7565,2898.5,840,321.8,6725,2576.7,88,33.7
Dutchess,1996,261693,7635,2917.5,935,357.3,6700,2560.3,98,37.4
Dutchess,1995,260997,7687,2945.2,1103,422.6,6584,2522.6,131,50.2
Dutchess,1994,263713,7570,2870.5,889,337.1,6681,2533.4,119,45.1
Dutchess,1993,264128,7908,2994.0,888,336.2,7020,2657.8,132,50.0
Dutchess,1992,261299,9046,3461.9,1017,389.2,8029,3072.7,146,55.9
Dutchess,1991,260427,9240,3548.0,974,374.0,8266,3174.0,139,53.4
Dutchess,1990,259462,8957,3452.1,1104,425.5,7853,3026.6,110,42.4
Erie,2015,922022,26091,2829.8,3788,410.8,22303,2418.9,1022,110.8
Erie,2014,921558,28348,3076.1,3925,425.9,24423,2650.2,1101,119.5
Erie,2013,920162,29296,3183.8,4089,444.4,25207,2739.4,1092,118.7
Erie,2012,922983,31468,3409.4,4227,458.0,27241,2951.4,1186,128.5
